category,neighborhood,district,location_raw,price_per_aana,land_size_aana,calculated_total_price,road_width_feet,road_type,facing,is_wide_road,is_price_suspect,is_large_plot,is_rate_outlier,is_price_outlier
land,Tathali,Bhaktapur,"Tathali, Bhaktapur",2100000.0,,,20.0,Pitched,South-West,False,False,False,False,False
land,Chapali,Kathmandu,"Chapali, Kathmandu",,,22000000.0,14.0,Gravel,North-East,False,False,False,False,False
land,Deuwa Chowk,Kathmandu,"Deuwa Chowk, Kathmandu",6000000.0,,,13.0,Gravel,South,False,False,False,False,False
land,Tribhuwan Park,Kathmandu,"Tribhuwan Park, Kathmandu",2500000.0,,,,,East,False,False,False,False,False
land,Chapali,Kathmandu,"Chapali, Kathmandu",5302325.581395349,4.3,22800000.0,14.0,Paved,East,False,False,False,False,False
land,Pasikot,Kathmandu,"Pasikot, Kathmandu",2700000.0,,,20.0,Pitched,South-East,False,False,False,False,False
land,Deuwa Chowk,Kathmandu,"Deuwa Chowk, Kathmandu",,,27200000.000000004,14.0,Paved,South,False,False,False,False,False
land,Kirtipur,Kathmandu,"Kirtipur, Kathmandu",,,,20.0,Gravel,East,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",5000000.0,,,15.0,Pitched,East,False,False,False,False,False
land,Hattigauda,Kathmandu,"Hattigauda, Kathmandu",2500000.0,,,20.0,Gravel,West,False,False,False,False,False
land,Munde,Nawalpur,"Munde, Nawalpur",281690.1408450704,,,20.0,Pitched,North,False,False,False,True,False
land,Kuleshwor,Kathmandu,"Kuleshwor, Kathmandu",7000000.0,,,20.0,Pitched,East,False,False,False,False,False
land,Shantinagar,Kathmandu,"Shantinagar, Kathmandu",7500000.0,8.4,63000000.0,13.0,Pitched,South-East,False,False,False,False,False
land,Tathali,Bhaktapur,"Tathali, Bhaktapur",1500000.0,,,10.0,Pitched,West,False,False,False,False,False
land,Madhesa,Sunsari,"Madhesa, Sunsari",115000.0,5.15,592250.0,32.0,Pitched,East,False,False,False,True,False
land,Chunikhel,Kathmandu,"Chunikhel, Kathmandu",4200000.0,,,13.0,Paved,South,False,False,False,False,False
land,Sitapaila,Kathmandu,"Sitapaila, Kathmandu",4500000.0,,,20.0,Gravel,North,False,False,False,False,False
land,Sudal,Bhaktapur,"Sudal, Bhaktapur",,71.2,,8.0,Paved,East,False,False,True,False,False
land,Sanagaun Lubhu,Lalitpur,"Sanagaun Lubhu, Lalitpur",3600000.0,,,20.0,Paved,East,False,False,False,False,False
land,Shantinagar,Kathmandu,"Shantinagar, Kathmandu",7500000.0,9.1,68250000.0,13.0,Pitched,South-East,False,False,False,False,False
land,Golfutar,Kathmandu,"Golfutar, Kathmandu",8000000.0,,,35.0,Pitched,West,False,False,False,False,False
land,Bramhakhel,Kathmandu,"Bramhakhel, Kathmandu",2100000.0,3.2,6720000.0,13.0,Gravel,East,False,False,False,False,False
land,Radhe Radhe,Bhaktapur,"Radhe Radhe, Bhaktapur",5500000.0,,,13.0,Paved,West,False,False,False,False,False
land,Radhe Radhe,Bhaktapur,"Radhe Radhe, Bhaktapur",5500000.0,,,20.0,Gravel,West,False,False,False,False,False
land,Chapali,Kathmandu,"Chapali, Kathmandu",12500000.0,8.1,101250000.0,40.0,Pitched,West,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",5200000.0,,,13.0,Pitched,North-East,False,False,False,False,False
land,Phutung,Kathmandu,"Phutung, Kathmandu",1800000.0,,,10.0,Gravel,South,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",6500000.0,,,14.0,Pitched,North,False,False,False,False,False
land,Baluwatar,Kathmandu,"Baluwatar, Kathmandu",,,,20.0,Pitched,South-West,False,False,False,False,False
land,Bansbari,Kathmandu,"Bansbari, Kathmandu",6500000.0,,,13.0,Paved,West,False,False,False,False,False
land,Deuwa Chowk,Kathmandu,"Deuwa Chowk, Kathmandu",5300000.0,10.1,53530000.0,20.0,Pitched,South-East,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",4200000.0,,,16.0,Pitched,West,False,False,False,False,False
land,Chapali,Kathmandu,"Chapali, Kathmandu",5200000.0,,,13.0,Pitched,South-West,False,False,False,False,False
land,Sitapaila,Kathmandu,"Sitapaila, Kathmandu",4800000.0,,,14.0,Gravel,North-East,False,False,False,False,False
land,Gwarko,Lalitpur,"Gwarko, Lalitpur",5500000.0,,,20.0,Gravel,East,False,False,False,False,False
land,New Baneshwor,Kathmandu,"New Baneshwor, Kathmandu",8500000.0,,,26.0,Paved,East,False,False,False,False,False
land,Ramkot,Kathmandu,"Ramkot, Kathmandu",2800000.0,9.2,25760000.0,26.0,Pitched,North,False,False,False,False,False
land,Bakhri Gaun,Bhaktapur,"Bakhri Gaun, Bhaktapur",900000.0,,,20.0,Gravel,East,False,False,False,False,False
land,Wasik,Kathmandu,"Wasik, Kathmandu",3800000.0,11.2,42560000.0,13.0,Gravel,East,False,False,False,False,False
land,Wasik,Kathmandu,"Wasik, Kathmandu",4000000.0,24.2,96800000.0,13.0,Gravel,East,False,False,False,False,False
land,Lama Gaun,Nuwakot,"Lama Gaun, Nuwakot",75000.0,105.1,7882500.0,13.0,Gravel,,False,False,True,True,False
land,Kharibhanjyang,Nuwakot,"Kharibhanjyang, Nuwakot",62500.0,108.3,6768750.0,13.0,Gravel,,False,False,True,True,False
land,Lele,Lalitpur,"Lele, Lalitpur",1250000.0,,,20.0,Gravel,East,False,False,False,False,False
land,Naxal,Kathmandu,"Naxal, Kathmandu",7500000.0,,,16.0,Pitched,South-East,False,False,False,False,False
land,Dadhikot,Bhaktapur,"Dadhikot, Bhaktapur",4500000.0,,,14.0,Paved,South,False,False,False,False,False
land,Kirtipur,Kathmandu,"Kirtipur, Kathmandu",,,,25.0,Paved,East,False,False,False,False,False
land,Kirtipur,Kathmandu,"Kirtipur, Kathmandu",,,,25.0,Paved,East,False,False,False,False,False
land,Kirtipur,Kathmandu,"Kirtipur, Kathmandu",,,,35.0,Paved,East,False,False,False,False,False
land,Chandol,Kathmandu,"Chandol, Kathmandu",6500000.0,,,13.0,Pitched,West,False,False,False,False,False
land,"Unknown, Unknown",Nuwakot,", Nuwakot",62370.06237006237,96.2,6000000.0,20.0,Gravel,East,False,False,True,True,False
land,Mahadev Danda,Nuwakot,"Mahadev Danda, Nuwakot",56346.381969157774,84.3,4750000.0,20.0,Gravel,East,False,False,True,True,False
land,Dhumbarahi,Kathmandu,"Dhumbarahi, Kathmandu",5000000.0,,,13.0,Paved,East,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",2500000.0,,,16.0,Gravel,North,False,False,False,False,False
land,Tangal,Kathmandu,"Tangal, Kathmandu",,,,12.0,Paved,East,False,False,False,False,False
land,Bhaisepati,Lalitpur,"Bhaisepati, Lalitpur",6500000.0,,,,,,False,False,False,False,False
land,Gwarko,Lalitpur,"Gwarko, Lalitpur",5000000.0,5.2,26000000.0,13.0,Paved,North,False,False,False,False,False
land,Hattigauda,Kathmandu,"Hattigauda, Kathmandu",3900000.0,,,13.0,Gravel,North,False,False,False,False,False
land,Samakhusi,Kathmandu,"Samakhusi, Kathmandu",10000000.0,12.2,122000000.0,20.0,Pitched,South,False,False,False,False,False
land,Shankhamul,Kathmandu,"Shankhamul, Kathmandu",7500000.0,29.2,219000000.0,20.0,Pitched,South,False,False,False,False,False
land,Chapali,Kathmandu,"Chapali, Kathmandu",5000000.0,,,13.0,Pitched,South-West,False,False,False,False,False
land,Naya Naikap,Kathmandu,"Naya Naikap, Kathmandu",3000000.0,5.2,15600000.0,13.0,Paved,West,False,False,False,False,False
land,Nakhel,Bhaktapur,"Nakhel, Bhaktapur",1200000.0,,,13.0,Gravel,East,False,False,False,False,False
land,Hattigauda,Kathmandu,"Hattigauda, Kathmandu",4800000.0,4.3,20640000.0,13.0,Paved,South,False,False,False,False,False
land,Bansbari,Kathmandu,"Bansbari, Kathmandu",5500000.0,4.2,23100000.0,13.0,Pitched,West,False,False,False,False,False
land,Maharajgunj,Kathmandu,"Maharajgunj, Kathmandu",8000000.0,,,16.0,Paved,East,False,False,False,False,False
land,Durbar Marga,Kathmandu,"Durbar Marga, Kathmandu",,,,20.0,Pitched,West,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",4000000.0,,,20.0,Pitched,South-East,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",4300000.0,,,20.0,Pitched,South-East,False,False,False,False,False
land,Dhungeadda,Kathmandu,"Dhungeadda, Kathmandu",2300000.0,3.2,7360000.0,13.0,Gravel,South,False,False,False,False,False
land,Dahachowk,Kathmandu,"Dahachowk, Kathmandu",3200000.0,,,19.0,Paved,South-East,False,False,False,False,False
land,Sitapakha,Lalitpur,"Sitapakha, Lalitpur",4500000.0,5.3,23850000.0,13.0,Pitched,North-East,False,False,False,False,False
land,Kalanki,Kathmandu,"Kalanki, Kathmandu",4500000.0,0.4,1800000.0,13.0,Pitched,North,False,False,False,False,False
land,Pasikot,Kathmandu,"Pasikot, Kathmandu",2400000.0,,,13.0,Gravel,East,False,False,False,False,False
land,Godawari,Lalitpur,"Godawari, Lalitpur",2000000.0,10.2,20400000.0,13.0,Gravel,North-East,False,False,False,False,False
land,Bramhakhel,Kathmandu,"Bramhakhel, Kathmandu",2000000.0,3.2,6400000.0,20.0,Gravel,North,False,False,False,False,False
land,Bansbari,Kathmandu,"Bansbari, Kathmandu",,,,20.0,Pitched,,False,False,False,False,False
land,Dharmasthali,Kathmandu,"Dharmasthali, Kathmandu",2700000.0,,,20.0,Gravel,East,False,False,False,False,False
land,Chhetrapati,Kathmandu,"Chhetrapati, Kathmandu",10000000.0,10.2,102000000.0,13.0,Pitched,South,False,False,False,False,False
land,Kaushaltar,Bhaktapur,"Kaushaltar, Bhaktapur",5400000.0,,,16.0,Pitched,South,False,False,False,False,False
land,New Baneshwor,Kathmandu,"New Baneshwor, Kathmandu",9000000.0,,,13.0,Pitched,East,False,False,False,False,False
land,Rudreshwor,Kathmandu,"Rudreshwor, Kathmandu",6600000.0,,,20.0,Pitched,South,False,False,False,False,False
land,Pasikot,Kathmandu,"Pasikot, Kathmandu",4500000.0,,,20.0,Pitched,South-West,False,False,False,False,False
land,Sanepa,Lalitpur,"Sanepa, Lalitpur",,,,12.0,Pitched,East,False,False,False,False,False
land,Dhumbarahi,Kathmandu,"Dhumbarahi, Kathmandu",5500000.0,,,13.0,Pitched,East,False,False,False,False,False
land,Kapan,Kathmandu,"Kapan, Kathmandu",4000000.0,,,13.0,Paved,North,False,False,False,False,False
land,Chhampi,Lalitpur,"Chhampi, Lalitpur",,,,20.0,Pitched,East,False,False,False,False,False
land,Ranipauwa,Nuwakot,"Ranipauwa, Nuwakot",43234.13812464908,178.1,7700000.0,12.0,Gravel,South,False,False,True,True,False
land,Sunkhani,Nuwakot,"Sunkhani, Nuwakot",,,5000000.0,13.0,Gravel,East,False,False,False,False,False
land,Sunkhani,Nuwakot,"Sunkhani, Nuwakot",89686.09865470852,22.3,2000000.0,13.0,Gravel,East,False,False,False,True,False
land,Shera Bagar,Nuwakot,"Shera Bagar, Nuwakot",,418.1,,13.0,Gravel,East,False,False,True,False,False
land,Chapali,Kathmandu,"Chapali, Kathmandu",4800000.0,,,13.0,Pitched,South,False,False,False,False,False
land,Om Danda,Kavrepalanchok,"Om Danda, Kavrepalanchok",275000.0,,,20.0,Paved,South-West,False,False,False,True,False
land,Rudreshwor,Kathmandu,"Rudreshwor, Kathmandu",,,,12.0,Pitched,East,False,False,False,False,False
land,Sangla,Kathmandu,"Sangla, Kathmandu",4000000.0,,,13.0,Paved,South-West,False,False,False,False,False
land,Maitidevi,Kathmandu,"Maitidevi, Kathmandu",7000000.0,5.3,37100000.0,10.0,Pitched,South,False,False,False,False,False
land,Chapali,Kathmandu,"Chapali, Kathmandu",4000000.0,18.1,72400000.0,16.0,Pitched,South-East,False,False,False,False,False
land,Lele,Lalitpur,"Lele, Lalitpur",,,,20.0,Paved,East,False,False,False,False,False
land,Kamerotar,Bhaktapur,"Kamerotar, Bhaktapur",6000000.0,14.2,85200000.0,24.0,Pitched,North,False,False,False,False,False
land,Deuwa Chowk,Kathmandu,"Deuwa Chowk, Kathmandu",6000000.0,,,13.0,Pitched,South-East,False,False,False,False,False
land,Aakasedhara,Kathmandu,"Aakasedhara, Kathmandu",2300000.0,,,32.0,Pitched,South,False,False,False,False,False
land,Mandikhatar,Kathmandu,"Mandikhatar, Kathmandu",5000000.0,,,13.0,Pitched,West,False,False,False,False,False
land,Bhangal,Kathmandu,"Bhangal , Kathmandu",5200000.0,5.5,28600000.0,20.0,Pitched,East,False,False,False,False,False
land,Hattigauda,Kathmandu,"Hattigauda, Kathmandu",4350000.0,5.2,22620000.0,13.0,Gravel,South,False,False,False,False,False
land,Tokha Saraswoti,Kathmandu,"Tokha Saraswoti, Kathmandu",3800000.0,4.2,15960000.0,13.0,Gravel,East,False,False,False,False,False
land,Dahachowk,Kathmandu,"Dahachowk, Kathmandu",3200000.0,,,10.0,Gravel,North,False,False,False,False,False
land,Chhaimale,Kathmandu,"Chhaimale, Kathmandu",250000.0,,,14.0,Gravel,South-East,False,False,False,True,False
land,Pudibhanjyang,Nuwakot,"Pudibhanjyang, Nuwakot",,,3600000.0,20.0,Gravel,East,False,False,False,False,False
land,Narayanthan,Nuwakot,"Narayanthan, Nuwakot",,,7800000.0,20.0,Gravel,East,False,False,False,False,False
land,Okharpauwa,Nuwakot,"Okharpauwa, Nuwakot",,,4800000.0,20.0,Gravel,East,False,False,False,False,False
land,Mahadev Danda,Nuwakot,"Mahadev Danda, Nuwakot",59153.17559153176,80.3,4750000.0,20.0,Gravel,East,False,False,True,True,False
land,Shera Bagar,Nuwakot,"Shera Bagar, Nuwakot",51921.07995846314,96.3,5000000.0,20.0,Gravel,East,False,False,True,True,False
land,Ranipauwa,Nuwakot,"Ranipauwa, Nuwakot",43725.156161272,176.1,7700000.0,20.0,Gravel,East,False,False,True,True,False
land,"Unknown, Unknown",Nuwakot,", Nuwakot",,,4200000.0,20.0,Gravel,East,False,False,False,False,False
land,Katheri,Nuwakot,"Katheri, Nuwakot",,,3600000.0,20.0,Gravel,East,False,False,False,False,False
land,Ganesh Chowk,Kathmandu,"Ganesh Chowk, Kathmandu",6500000.0,,,13.0,Gravel,North,False,False,False,False,False
land,Chappal Karkhana,Kathmandu,"Chappal Karkhana, Kathmandu",6500000.0,4.1,26650000.0,13.0,Pitched,North,False,False,False,False,False
land,Bhaisepati,Lalitpur,"Bhaisepati, Lalitpur",5300000.0,,,12.0,Gravel,North-East,False,False,False,False,False
land,Lamatar,Lalitpur,"Lamatar, Lalitpur",1800000.0,44.2,79560000.0,16.0,Gravel,North-East,False,False,False,False,False
land,Dhapakhel,Lalitpur,"Dhapakhel, Lalitpur",3500000.0,4.2,14700000.0,13.0,Paved,North-West,False,False,False,False,False
land,Thecho,Lalitpur,"Thecho, Lalitpur",2700000.0,4.3,11610000.0,22.0,Pitched,North-East,False,False,False,False,False
land,Imadol,Lalitpur,"Imadol, Lalitpur",,,,13.0,Gravel,South-East,False,False,False,False,False
land,New Baneshwor,Kathmandu,"New Baneshwor, Kathmandu",9700000.0,,,20.0,Gravel,South-East,False,False,False,False,False
land,Danchhi,Kathmandu,"Danchhi, Kathmandu",3000000.0,,,20.0,Pitched,South-East,False,False,False,False,False
land,Dharmasthali,Kathmandu,"Dharmasthali, Kathmandu",4500000.0,,,20.0,Paved,East,False,False,False,False,False
land,Paiyuntar,Kathmandu,"Paiyuntar, Kathmandu",4000000.0,,,20.0,Paved,South,False,False,False,False,False
land,Chapagaun,Lalitpur,"Chapagaun, Lalitpur",,,,16.0,Paved,West,False,False,False,False,False
land,Parsa,Chitwan,"Parsa, Chitwan",300000.0,,,,Pitched,East,False,False,False,True,False
land,Rudreshwor,Kathmandu,"Rudreshwor, Kathmandu",6600000.0,,,20.0,Pitched,South,False,False,False,False,False
land,Dhapakhel,Lalitpur,"Dhapakhel, Lalitpur",2300000.0,,,,,East,False,False,False,False,False
land,Tathali,Bhaktapur,"Tathali, Bhaktapur",,3.2,,13.0,Paved,South-East,False,False,False,False,False
land,Dhapasi,Kathmandu,"Dhapasi, Kathmandu",5500000.0,,,10.0,Paved,South-West,False,False,False,False,False
land,Dhungeadda,Kathmandu,"Dhungeadda, Kathmandu",4700000.0,3.1,14570000.0,15.0,Paved,North-East,False,False,False,False,False
land,Bungamati,Lalitpur,"Bungamati, Lalitpur",1950000.0,,,,,East,False,False,False,False,False
land,Sanepa,Lalitpur,"Sanepa, Lalitpur",3700000.0,3.1,11470000.0,14.0,Paved,South-West,False,False,False,False,False
land,Jharuwarasi,Lalitpur,"Jharuwarasi, Lalitpur",1900000.0,15.3,29070000.0,25.0,Pitched,South-West,False,False,False,False,False
land,Chobhar,Kathmandu,"Chobhar, Kathmandu",2900000.0,,,18.0,Pitched,South-West,False,False,False,False,False
land,Birendranagar,Chitwan,"Birendranagar, Chitwan",200000.0,,,15.0,Paved,South-West,False,False,False,True,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",6200000.0,8.2,50839999.99999999,12.0,Paved,East,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",3200000.0,,,20.0,Paved,South,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",2800000.0,,,20.0,Paved,South,False,False,False,False,False
land,Kalanki,Kathmandu,"Kalanki, Kathmandu",5000000.0,,,20.0,Paved,West,False,False,False,False,False
land,Badikhel,Lalitpur,"Badikhel, Lalitpur",2400000.0,3.1,7440000.0,20.0,Pitched,East,False,False,False,False,False
land,Badeli,Kathmandu,"Badeli, Kathmandu",3000000.0,9.2,27600000.0,13.0,Gravel,North,False,False,False,False,False
land,Duwakot,Bhaktapur,"Duwakot, Bhaktapur",,,,20.0,Gravel,,False,False,False,False,False
land,Lele,Lalitpur,"Lele, Lalitpur",1300000.0,,,16.0,Pitched,North,False,False,False,False,False
land,Kanyam,Ilam,"Kanyam, Ilam",,,,,Gravel,West,False,False,False,False,False
land,Bungamati,Lalitpur,"Bungamati, Lalitpur",,4.1,,20.0,Gravel,South-East,False,False,False,False,False
land,Bhaisepati,Lalitpur,"Bhaisepati, Lalitpur",4000000.0,,,14.0,Pitched,North-East,False,False,False,False,False
land,Gajuri,Dhading,"Gajuri, Dhading",600000.0,,,,,South,False,False,False,False,False
land,Tinkune,Kathmandu,"Tinkune, Kathmandu",5800000.0,,,,,East,False,False,False,False,False
land,Goldhunga,Kathmandu,"Goldhunga, Kathmandu",3200000.0,3.2,10240000.0,,,North,False,False,False,False,False
land,Nagdaha,Lalitpur,"Nagdaha, Lalitpur",3200000.0,,,20.0,Gravel,North,False,False,False,False,False
land,Jhamsikhel,Lalitpur,"Jhamsikhel, Lalitpur",10000000.0,,,13.0,Gravel,East,False,False,False,False,False
land,Gaushala,Kathmandu,"Gaushala, Kathmandu",15000000.0,3.2,48000000.0,,,North,False,False,False,False,False
land,Pasikot,Kathmandu,"Pasikot, Kathmandu",4200000.0,,,13.0,Pitched,South,False,False,False,False,False
land,Ramkot,Kathmandu,"Ramkot, Kathmandu",2500000.0,3.2,8000000.0,13.0,Pitched,South,False,False,False,False,False
land,Chapali,Kathmandu,"Chapali, Kathmandu",5000000.0,,,20.0,Pitched,South,False,False,False,False,False
land,Pasikot,Kathmandu,"Pasikot, Kathmandu",4500000.0,,,13.0,Paved,North,False,False,False,False,False
land,Chapali,Kathmandu,"Chapali, Kathmandu",4500000.0,,,20.0,Pitched,South-West,False,False,False,False,False
land,Golfutar,Kathmandu,"Golfutar, Kathmandu",5500000.0,,,20.0,Pitched,North-East,False,False,False,False,False
land,Sirutar,Bhaktapur,"Sirutar, Bhaktapur",4500000.0,,,12.0,Paved,South-East,False,False,False,False,False
land,Soltidobato,Kathmandu,"Soltidobato, Kathmandu",,5.3,,8.0,Pitched,South,False,False,False,False,False
land,Soltimode,Kathmandu,"Soltimode, Kathmandu",,,,42.0,Pitched,East,True,False,False,False,False
land,Lazimpat,Kathmandu,"Lazimpat, Kathmandu",8000000.0,,,12.0,Pitched,South,False,False,False,False,False
land,Kupandole,Lalitpur,"Kupandole, Lalitpur",12500000.0,,,24.0,Pitched,South-East,False,False,False,False,False
land,Imadol,Lalitpur,"Imadol, Lalitpur",3800000.0,,,13.0,Gravel,North,False,False,False,False,False
land,Batar,Nuwakot,"Batar, Nuwakot",4500000.0,8.3,37350000.0,,Pitched,East,False,False,False,False,False
land,Bhaisepati,Lalitpur,"Bhaisepati, Lalitpur",,,5000000.0,12.0,Paved,South,False,False,False,False,False
land,Hetauda,Makwanpur,"Hetauda, Makwanpur",1431000.0,,,,Pitched,East,False,False,False,False,False
land,Balkot,Bhaktapur,"Balkot, Bhaktapur",4500000.0,,,10.0,Gravel,East,False,False,False,False,False
land,Ganesh Chowk,Kathmandu,"Ganesh Chowk, Kathmandu",6500000.0,,,13.0,Pitched,South,False,False,False,False,False
land,Sanagaun,Lalitpur,"Sanagaun, Lalitpur",3600000.0,,,20.0,Gravel,East,False,False,False,False,False
land,Sanagaun,Lalitpur,"Sanagaun, Lalitpur",3600000.0,,,19.0,Gravel,West,False,False,False,False,False
land,Lele,Lalitpur,"Lele, Lalitpur",1100000.0,,,13.0,Gravel,North,False,False,False,False,False
land,Sanagaun,Lalitpur,"Sanagaun, Lalitpur",3800000.0,,,20.0,Gravel,South,False,False,False,False,False
land,Lamatar,Lalitpur,"Lamatar, Lalitpur",2500000.0,3.3,8250000.0,15.0,Gravel,East,False,False,False,False,False
land,Kharipati,Bhaktapur,"Kharipati, Bhaktapur",1600000.0,8.2,13119999.999999998,20.0,Paved,South-East,False,False,False,False,False
land,Badikhel,Lalitpur,"Badikhel, Lalitpur",1800000.0,,,,Gravel,South,False,False,False,False,False
land,Sanagaun,Lalitpur,"Sanagaun, Lalitpur",3800000.0,3.2,12160000.0,20.0,Gravel,West,False,False,False,False,False
land,Chapagaun,Lalitpur,"Chapagaun, Lalitpur",1500000.0,,,9.0,Gravel,East,False,False,False,False,False
land,Lazimpat,Kathmandu,"Lazimpat, Kathmandu",7500000.0,,,13.0,Pitched,West,False,False,False,False,False
land,Ganesh Chowk,Kathmandu,"Ganesh Chowk, Kathmandu",4200000.0,,,13.0,Paved,West,False,False,False,False,False
